asin,title,description,price,brand,rank,main_cat,sub-category,product_image
B002CMLJMW,Paul Mitchell Color Protect Shampoo|33.8 Fl Oz,,24,,8575,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41cdzA1rU7L.jpg
B002COLXC6,Leonor Greyl Paris Tonique Hydratant| 5.2 Oz,,43,,397019,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31EmmqMoW2L.jpg
B002CXPO7W,LrsquoANZA Healing Style Powder Up Texturizer| 0.53 oz.,,26,,69717,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41fRnSTRUyL.jpg
B002D0S2VY,Bioderma ABCDerm H2O Micellar Water,,19.9,,75283,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41rrKWGhwIL.jpg
B002D2F5BW,Proraso Professional Shaving Brush,,19,,10501,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41l8Rz3kd9L.jpg
B002D32HVM,LOccitane Moisturizing LOccitan After Shave Balm for Men with Shea Butter| 2.5 fl. oz.,,34,,39399,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51-%2BeGiegPL.jpg
B002D48QJ8,Rejuvenating Cream 20 - Step 3,,54,,38138,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51Rn-UVxUIL.jpg
B002D48QLQ,GLYTONE Hydrating Cream| 1.7 fl. oz.,,43,,186028,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/413BzuS1hmL.jpg
B002D48QJI,Rejuvenating Lotion 10 - Step 1,,50,,179541,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31c94WsIiyL.jpg
B002D48QRK, GLYTONE Exfoliating Body Lotion| 8.4 fl. oz.,,43,,15753,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21z1yInL6oL.jpg
B002D48QSE,Glytone Ultra Softening Heel and Elbow Cream| 1.7 OZ,,54,,46427,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51PuTYlwYJL.jpg
B002D48R5G,Eau Thermale Avegravene Soothing Eye Contour Cream| 0.33 oz.,,27,,13686,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/310-Ahm9WCL.jpg
B002D48R06,Eau Thermale Avegravene Cold Cream Ultra-Rich Cleansing Bar| 3.52 oz.,,10,,39658,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51ZDOLy5H9L.jpg
B002D48QWA,Eau Thermale Avegravene Extremely Gentle Cleanser Lotion| 6.76 fl. oz.,,24,,8658,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31dxGP2H%2B5L.jpg
B002D48QYS,Cold Cream Hand Cream,,15,,52143,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41J1ADXZq1L.jpg
B002D48QTS,Sunscreen Lotion Broad Spectrum SPF 40,,38,,66815,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/314V6nc1xFL.jpg
B002D48QWK,Eau Thermale Avegravene Akeacuterat Smoothing Exfoliating Cream| 7.05 fl. oz.,,32,,44887,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41QI5UJ-VKL.jpg
B002D48QRA,Glytone Exfoliating Body Wash| 6.7-Ounce Package,,33,,13085,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21aH4mPszOL.jpg
B002D48QR0,GLYTONE KP Kit,,68,,34397,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41wBbMGvO3L.jpg
B002D48QVQ,Eau Thermale Avegravene Toleacuterance Extrecircme Cream| 1.69 fl. oz.,,38,,122985,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31sWbq0R6HL.jpg
B002D48QNE,GLYTONE Back Acne Spray,,42,,37253,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21MDKrCmsML.jpg
B002D48QKW,Glytone Exfoliating Lotion-17| 2 ounce,,50,,97733,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41Z8JfeORBL.jpg
B002D48QRU,Glytone Daily Body Lotion Broad Spectrum Sunscreen SPF 15| 12 Ounce,,54,,60786,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41Hus13vYSL.jpg
B002D48R6A,Eau Thermale Avegravene Gentle Eye Make-Up Remover| 4.22 fl. oz.,,18,,73307,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/311BMBGUH2L.jpg
B002D48QVG,Eau Thermale Avegravene Toleacuterance Extrecircme Cleansing Lotion| 6.76 fl. oz.,,32,,48196,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41P3ZAMxYML.jpg
B002D48QUC,Eau Thermale Avegravene Thermal Spring Water,,18.5,,2134,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/318RveE2FzL.jpg
B002D48R2Y,Eau Thermale Avegravene Antirougeurs Day Redness Relief Soothing SPF 25 Cream| 1.35 fl. oz.,,37,,15420,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41s%2BbFGcaKL.jpg
B002D48QK2,Rejuvenating Lotion 20 - Step 3,,54,,48010,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21t8L6I%2BD2L.jpg
B002D48R0Q,Eau Thermale Avegravene Hydrance Optimale Hydrating SPF 25 Cream| 1.35 fl. oz.,,34,,32096,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31BdtpfBY4L.jpg
B002D4F754,Natura Bisse C+C Vitamin Scrub| 3.5 Oz,,69,,796796,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21JphbqamHL.jpg
B002D4H0S6,OPI Infinite Shine,,10.53,,94034,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41N5i2TiXwL.jpg
B002DG5N8S,LrsquoANZA Healing Colorcare Silver Brightening Shampoo,,28,,25918,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31Lr3OsvC-L.jpg
B002DGTI0M,Zwilling J.A. Henckels Stainless Steel Soap,,15,,139299,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41yxgxuMPUL.jpg
B002DI0T94,RUSK Designer Collection Thicker Thickening Shampoo | 33.8 fl. Oz.,,21,,42898,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31H0P5D7yVL.jpg
B002DN6ZW4,John Allans Tough Fortifying Styling Paste| White/Clear| 2 oz.,,23,,126069,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41gR3Pzuq2L.jpg
B002DP8D36,Juice Beauty Age Defy Solutions Kit,,42,,55988,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51wWfMWyt9L.jpg
B002DQY3J8,CONCEAL-IT STICK,,22,,875805,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31HE-JyjyLL.jpg
B002DYCUW2,BIOLAGE Scalpsync Anti-Dandruff Shampoo,,15.99,,1893,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31OTKZNKvEL.jpg
B002DZGIGA,OPI Nail Lacquer| My Gondola Or Yours?| 0.5 Fl Oz,,10.5,,228454,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31ddcCvTrpL.jpg
B002E1118I, Aromatherapy Associates Anti-ageing Fine Line Face Oil| 0.5 Fl Oz,,87,,363847,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31Y-mT%2BF7yL.jpg
B002E0YWQ2,Aromatherapy Associates Anti-ageing Overnight Repair Mask| 1.69 fl.oz.,,97,,601803,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31OEXXSwmSL.jpg
B002EA1F8A,Rene Furterer Volumea Volumizing Foam| 6.8 fl. oz.,,30,,23464,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41BoOQjSdoL.jpg
B002EA3K6A,Rene Furterer Volumea Volumizing Conditioning Spray| 4.2 fl. oz.,,28,,22224,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/317fWXYZ1uL.jpg
B002EJ6PWW, dr. brandt Skincare time Arrest V-Zone Neck Cream ,,29.99,,372203,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51fMOhdLJML.jpg
B002EKCZZM, Malin + Goetz Moisturizing Shampoo| 8 Fl Oz,,28,,92245,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/3151KLbEJjL.jpg
B002EQQ11K,MIZANI Coconut Souffle Light Moisturizing Hairdress| 8.0 oz.,,20,,17794,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51Aek7t1ZXL.jpg
B002EZOHYE,Epicuren Discovery Brazilian Propolis Mist| 4 Fl oz,,30.5,,60264,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41A9RksnJkL.jpg
B002F6BX9Y,Bioderma Atoderm PP Balm for Very Dry or Sensitive Skin,,22.9,,27377,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/515FbwdydOL.jpg
B002FIZHTO, Paul Mitchell Color Protect Conditioner|3.4 Fl Oz,,9.55,,146605,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41rPHZi90%2BL.jpg
B002FJ11UW,Tea Tree Hair and Body Moisturizer,,12,,581,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41agAPXb9ML.jpg
B002FTT10E,Paul Mitchell The Detangler|3.4 Fl Oz,,3,,115058,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41wu%2Bs6rZnL.jpg
B002FZJN56,June Jacobs Intensive Age Defying Hydrating Masque| 4 Fl Oz,,70,,554254,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41aM01qZ5kL.jpg
B002GQ3FAI,Bosley Professional Strength BOSRevive Volumizing Conditioner for Visibly Thinning Hair,,49.95,,68554,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31IqqFSDdKL.jpg
B002GYQ0FW,LrsquoANZA Healing Volume Thickening Shampoo,,30,,12180,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31MYswHybpL.jpg
B002GYXLPY,LANZA Healing Volume Thickening Treatment Spray| 3.4 oz.,,29,,47427,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/318vNpaJyqL.jpg
B002GZKS8Q,Borghese Insta-Firm Platinum Advanced Wrinkle Relaxer| 1 fl. oz.,,82,,545414,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31n0OPyHUBL.jpg
B002HG7NX2,Dermablend Quick-Fix Full Coverage Concealer| 0.16 Oz.,,26,,54670,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31t91pc-kDL.jpg
B002HM1PH6,Ouidad by Ouidad Ouidad Clear Control Pomade for Unisex| 4 Fl Oz,,26,,86729,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51pt-gdZo0L.jpg
B002HLZTWE,Botanical Boost Curl Energizing amp Refreshing Spray,,20,,20192,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31BPcKa4KfL.jpg
B002HM1ONG,Ouidad Double Detangler Comb 1 Ea| 1 Count,,26,,52360,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31IzoYenUPL.jpg
B002I9LJ74,RUSK Designer Collection W8less Plus Extra Strong Hairspray| 10 oz.,,16.5,,7663,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41plM37Ph%2BL.jpg
B002JF33DA,OPI Infinite Shine,,13,,199239,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41toBFaukkL.jpg
B002JXA8JO,June Jacobs Green Tea and Cucumber Body Balm| 6.7 fl.oz.,,40,,399529,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/313DA3pm-rL.jpg
B002K6AHQY, CND Vinylux Weekly Nail Polish| Rock Royalty| .5 oz,,10.5,,97244,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31UtyO-stgL.jpg
B002K9PY0A,OPI Nail Lacquer| Fiji Collection,,10.5,,38209,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31267seD25L.jpg
B002KGH3HA,BURBERRY The Beat Eau De Toilette for Men| 1.7 Fl. oz.,,60,,277967,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51SuqlnQglL.jpg
B002KN0P1E,LArtisan Parfumeur Meacutechant Loup Eau de Toilette| 1.7 fl. oz.,,45.66,,487847,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41F0p6rT3gL.jpg
B002KPE8W4, Klorane Sulfate Free Color Enhancing Leave-in Cream with Pomegranate| Protect amp Extend Color Treated Hair| Anti-Fade| 4.2 oz.,,18,,392987,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/411VJpItZbL.jpg
B002KX3N5E,jane iredale Liquid Minerals A Foundation,,52,,71030,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51y1PfD3O8L.jpg
B002LDZQDK, Klorane Shampoo with Peony| Soothing Relief for Dry Itchy Flaky Sensitive Scalp| pH Balanced| Provides Scalp Comfort| 13.5 oz.,,20,,34407,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41B2WfGz5xL.jpg
B002LE125A, 3LAB WW Cream| 2 oz,,475,,270486,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41b-uTJmXoL.jpg
B002LE54P4,NEOCUTIS Lumiegravere Bio-restorative Eye Cream| 0.5 Fl Oz,,72.75,,1729,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41ZLXtNw-LL.jpg
B002LTCSJO, Guinot Creme Hydra Sensitive Facial Cream| 1.7 Oz,,54,,98405,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31JJh0L7SDL.jpg
B002LTHFZ6,Paul Mitchell Freeze and Shine Super Spray|33.8 Fl Oz,,25,,3901,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41WBsJK-i3L.jpg
B002LYW38A, PHILIP B Light-Weight Deep Conditioning Cream Rinse Conditioner| Paraben Free Formula| 32 fl. oz.,,90,,173963,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41t4w19KoCL.jpg
B002MQ6P68, blinc Eyebrow Mousse| Black,,24,,84909,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/4196acT6gTL.jpg
B002MWVU8K, Bioelements Really Rich Moisture| 2.5 Ounce,,39.5,,21525,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41s6pbQzaZL.jpg
B002MX1A20,Klorane Nourishing Shampoo with Mango Butter| Moisturize and Hydrate Dry Hair| Paraben| Silicone| SLS Free| 13.5 oz.,,20,,39646,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41xanoLq7QL.jpg
B002MZU5Z6, Solano Sleekheat450 Professional Flat Iron,,199,,268259,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41J9sJJ5WIL.jpg
B002N5MI96,Paul Mitchell Super Skinny Shampoo|33.8 Fl Oz,,24.5,,14342,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41QNlxt21EL.jpg
B002N5MIA0,Paul Mitchell Super Strong Conditioner|33.8 Fl Oz,,15.99,,11452,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41gIVAwaT3L.jpg
B002N5MI8W, Paul Mitchell Super Skinny Conditioner|33.8 Fl Oz,,32,,34045,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41Jq-sMXajL.jpg
B002NBF8SI,Paul Mitchell Hot Off The Press Thermal Protection Spray|6 oz,,18,,2852,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41EoggAm1pL.jpg
B002NBFBLW,Paul Mitchell Fast Form Styling Gel|6.8 Fl Oz,,19.5,,15619,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41ntBz%2BC7xL.jpg
B002NGMEUS,Solano Supersolano Professional Hair Dryer| Red/Black,,149,,232871,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41acKgw-flL.jpg
B002NGMEV2,BaBylissPRO Nano Titanium-Plated Wet-to-Dry Ultra-thin Straightening Iron| 1.5 Inch,,139.95,,39806,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31yMrJeWeqL.jpg
B002NM0RU6,Epicuren After Bath Moisturizer - Moroccan Rosemary 8 oz,,40,,394310,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41-UOIo%2B7KL.jpg
B002NPWWZQ,bliss Soapy Suds | Invigorating Body Wash amp Bubbling Bath | Gentle amp Hydrating for Supremely Soft Skin | Paraben Free | Available in Best Selling Scents |  16 fl. oz.,,20.42,,61680,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41eVVPDCZXL.jpg
B002NVBW56, Korres Showergel| Jasmine| 13.53 Ounce ,,38.18,,356337,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41IiVWpOW8L.jpg
B002NX1M40,LrsquoANZA Healing Style Texture Cream| 4.2 oz.,,18.52,,86057,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31aken0reKL.jpg
B002OLLSU4,ELEMIS Body Detox Skin Brush - Exfoliating Body Brush,,45,,54354,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/419ziMXlEiL.jpg
B002OLQAQG,ELEMIS Papaya Enzyme Peel - Enzymatic Cream Exfoliator,,36,,47582,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31jsdjc27vL.jpg
B002ONCHGQ,blinc Liquid Eyeliner,,26,,169802,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31Xtgkti%2BNL.jpg
B002P3L99G, La Roche-Posay Effaclar Purifying Foaming Gel Cleanser for Oily Skin| 6.76 Fl. Oz.,,14.99,,10006,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31Z59aJd5ML.jpg
B002P59SIS,Musgo Real Cologne - no. 2 Oak Moss - 3.4 oz,,70,,113931,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51SsaPueFGL.jpg
B002P5J58Q,Musgo Real Shaving Cream - Classic Scent 3.4 Ounce,,24,,39221,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31giI2WUFDL.jpg
B002PHX9AE,LrsquoANZA Healing Smooth Glossifying Conditioner,,29,,67364,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31DbiMIRNnL.jpg
B002PYPHGQ,Osmotics Cosmeceuticals Eye Surgery Under Eye Rejuvenator| .5 oz.,,61,,69475,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41WLcGWor7L.jpg
B002Q7K820,Pevonia Spateen Blemished Skin Toner| 4 Fl Oz,,18,,336848,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/414gMYYhPXL.jpg
B002Q7M6AW, Pevonia Anti-Stress Bath and Shower Gel| 6.8 oz,,31,,606394,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31zf8QiTfVL.jpg
B002QGDBIO,LrsquoANZA Healing Smooth Smoother Straightening Balm| 8.5 oz.,,24,,29182,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31JGdtm5q9L.jpg
B002QI4CAI,blowpro Heat Is On Protective Daily Primer,,14.71,,97143,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41tFWxlklKL.jpg
B002QTITG0,Elizabeth Arden Prevage Anti-Aging Moisture Lotion Broad Spectrum Sunscreen SPF 30| 1.7 oz.,,129,,194314,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41UhkUj8Y2L.jpg
B002R37VHS,Red Flower Ionizing Vita Flower Mist| 3.4 oz,,38,,160406,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41WSJk1%2BzvL.jpg
B002R3F602,Red Flower Active Organic Milk Forest Purifier| 8 oz,,36,,817267,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41b54b-mb6L.jpg
B002RCOH7G,Red Flower Essential Omega Fresh Berry Oil Serum| 2.4 oz,,48,,235398,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41FezNuledL.jpg
B002RCQJ2W,Red Flower Lymphatic Phytopower Sea Cleanser and Masque|8.8 Fl oz,,33,,202438,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/4133h6wL6cL.jpg
B002RS6L10,Paul Mitchell Round Trip Liquid Curl Definer|6.8 Fl Oz,,14,,6936,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31AUYs90C-L.jpg
B002RS6J3A,RUSK Designer Collection Blofoam Extreme Texture and Root Lifter| 8.8 oz,,14.5,,26890,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41mAWkAElPL.jpg
B002RS6JSA,CHI Iron Guard Thermal Protection Spray  8 OZ,,15.06,,1115,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31H4n7xVNTL.jpg
B002RT711S,Sebastian Shaper Zero Gravity| 10.6 oz.,,12.76,,5714,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31krycvlzUL.jpg
B002RT71CW,Sebastian Shaper Fierce| 10.6 oz.,,19.9,,41184,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31c1DnYczaL.jpg
B002RT71UO,Paul Mitchell Re-Works Texture Cream|5.1 Fl Oz,,19.25,,8234,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41wmZJQzRhL.jpg
B002RT710Y,Paul Mitchell Extra-Body Boost Root Lifter|8.5 Fl Oz,,15,,8395,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41M3Ryjx5GL.jpg
B002RZY1NI,Pevonia Skincare Solution - Power Repair,,42.5,,148210,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41sBnBizlYL.jpg
B002RZSWOC,June Jacobs Green Tea and Cucumber Shower Gel| 6.7 fl.oz.,,30,,604638,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41mb6QTBUiL.jpg
B002SQ6K1M,Nia24 Intensive Recovery Complex| 1.7 Fluid Ounce,,118,,99553,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/51jYpUhWUqL.jpg
B002SS06G0,Pevonia Rejuvenating Dry Skin Cream| 1.7 Ounce,,54,,81735,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41dwley5kML.jpg
B002SRWE3O,Pevonia De-Aging Saltmousse| Papaya/Pineapple| 6.8 oz,,38,,158590,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41Xv0wWJ6vL.jpg
B002T08VMS,Brightening+ Face Mask Box| 4 CT,,28,,122905,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41G5%2BGgm-hL.jpg
B002TIR3YC,Guinot Microbiotic Cleansing Foam| 5.07 Fl oz,,39,,144498,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31%2Blfp59U5L.jpg
B002U1FR4Q,blinc Shadow Primer,,24,,363614,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31gOwKkI%2BjL.jpg
B002UOCTSU,XEN-TAN Deluxe Tanning Mitt,,8,,222816,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41va2CMmToL.jpg
B002UXRCTM,JAPONESQUE 9 Pocket Brush Case,,22.9,,539834,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31T%2BGj4dLxL.jpg
B002UXRDE6,JAPONESQUE Medium Train Case,,60,,703105,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41lxwn4EJfL.jpg
B002UXRDAK,JAPONESQUE Pro Makeup Case,,98,,693114,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31SfwZ9W8GL.jpg
B002UXRE4U,JAPONESQUE Go Curl Eyelash Curler,,13,,12726,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/314JWk3oRVL.jpg
B002UXRE1I,JAPONESQUE Clear Skin Tool,,12.5,,590124,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/312ZTuSMMSL.jpg
B002UXRDYG,JAPONESQUE Heated Mini Eyelash Curler| Pink,,16,,255753,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31SPOzcIsDL.jpg
B002UXRDPA,JAPONESQUE Power Curl Eyelash Curler,,21,,49488,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31KcVkEa1VL.jpg
B002VRXRGO,DOVO Hanging Strop Without Handle| 0.1 g.,,40.07,,5175,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/21RbxIQUiAL.jpg
B002W2B90E,Sesderma Revitalizing Antioxidant Facial Mask| 1.0 Fl Oz,,40,,747032,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31Q3z4864oL.jpg
B002WDMS94,Vichy Pureteacute Thermale Soothing Eye Makeup Remover| 5.1 Fl. Oz.,,17,,118691,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31P1hAy1JdL.jpg
B002WUN5CQ,HairMax Hair Fibers,,35,,586637,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41EEZd42HjL.jpg
B002WZI6CU,La Roche-Posay Micellar Cleansing Water for Sensitive Skin,,14.99,,120068,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41pKLga5tCL.jpg
B002WZJQLA,La Roche-Posay Serozinc Face Toner for Oily Skin with Zinc| 5 Fl. Oz.,,14.99,,19081,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/410SgPE9doL.jpg
B002XOBNZW,HydroPeptide Balance and Brighten Pre-Treatment Toner| 6.76 fl. oz.,,44,,45275,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41QFrFyBPkL.jpg
B002XO6EOW,Bioelements Ultra-Rich Cremetherapy| 2.5 Ounce,,35,,470872,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41laPzOMIXL.jpg
B002XOBNTI,Resurfix Light Recovery Complex| 3 Oz,,36,,506514,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41YM0oB%2Bg-L.jpg
B002XOBCOO,Pevonia Spateen Blemished Skin Moisturizer| 1.7 oz,,22,,108979,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/31mHBHdCSmL.jpg
B002XOA16E,Replenix Acne Solutions Gly/Sal Exfoliating Acne Cleanser| 6.7 Oz.,,17.85,,17238,Luxury Beauty,,https://images-na.ssl-images-amazon.com/images/I/41IqlaTTt6L.jpg
